STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-203-0-11514,TMA,1775,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1775,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1775,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1775,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1775,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1775,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1775,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1775,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1775,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1775,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1775,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1775,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1775,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1775,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1775,21:00,L(0),13.0,,,
0-203-0-11514,TMA,1775,21:00,L(0),13.0,,,
0-203-0-11514,TMA,1775,21:00,L(0),13.0,,,
0-203-0-11514,TMA,1775,21:00,L(0),13.0,,,
0-203-0-11514,TMA,1775,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1775,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1775,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1775,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1775,21:00,MIN,-8.7,,,
0-203-0-11514,TMA,1775,21:00,MIN,-8.7,,,
0-203-0-11514,TMA,1775,21:00,MIN,-8.7,,,
0-203-0-11514,TMA,1775,21:00,MIN,-8.7,,,
0-203-0-11514,TMA,1776,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1776,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1776,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1776,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1776,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1776,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1776,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1776,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1776,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1776,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1776,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1776,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1776,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1776,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1776,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1776,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1776,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1776,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1776,21:00,MAX,32.4,,,
0-203-0-11514,TMA,1776,21:00,MAX,32.4,,,
0-203-0-11514,TMA,1776,21:00,MAX,32.4,,,
0-203-0-11514,TMA,1776,21:00,MAX,32.4,,,
0-203-0-11514,TMA,1776,21:00,MIN,-15.7,,,
0-203-0-11514,TMA,1776,21:00,MIN,-15.7,,,
0-203-0-11514,TMA,1776,21:00,MIN,-15.7,,,
0-203-0-11514,TMA,1776,21:00,MIN,-15.7,,,
0-203-0-11514,TMA,1777,21:00,AVG,11.9,,,
0-203-0-11514,TMA,1777,21:00,AVG,11.9,,,
0-203-0-11514,TMA,1777,21:00,AVG,11.9,,,
0-203-0-11514,TMA,1777,21:00,AVG,11.9,,,
0-203-0-11514,TMA,1777,21:00,GE(25),18.0,,,
0-203-0-11514,TMA,1777,21:00,GE(25),18.0,,,
0-203-0-11514,TMA,1777,21:00,GE(25),18.0,,,
0-203-0-11514,TMA,1777,21:00,GE(25),18.0,,,
0-203-0-11514,TMA,1777,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1777,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1777,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1777,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1777,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1777,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1777,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1777,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1777,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1777,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1777,21:00,MIN,-5.2,,,
0-203-0-11514,TMA,1777,21:00,MIN,-5.2,,,
0-203-0-11514,TMA,1777,21:00,MIN,-5.2,,,
0-203-0-11514,TMA,1777,21:00,MIN,-5.2,,,
0-203-0-11514,TMA,1778,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1778,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1778,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1778,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1778,21:00,GE(25),37.0,,,
0-203-0-11514,TMA,1778,21:00,GE(25),37.0,,,
0-203-0-11514,TMA,1778,21:00,GE(25),37.0,,,
0-203-0-11514,TMA,1778,21:00,GE(25),37.0,,,
0-203-0-11514,TMA,1778,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1778,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1778,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1778,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1778,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1778,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1778,21:00,L(0),9.0,,,
0-203-0-11514,TMA,1778,21:00,L(0),9.0,,,
0-203-0-11514,TMA,1778,21:00,L(0),9.0,,,
0-203-0-11514,TMA,1778,21:00,L(0),9.0,,,
0-203-0-11514,TMA,1778,21:00,MAX,31.4,,,
0-203-0-11514,TMA,1778,21:00,MAX,31.4,,,
0-203-0-11514,TMA,1778,21:00,MAX,31.4,,,
0-203-0-11514,TMA,1778,21:00,MAX,31.4,,,
0-203-0-11514,TMA,1778,21:00,MIN,-5.8,,,
0-203-0-11514,TMA,1778,21:00,MIN,-5.8,,,
0-203-0-11514,TMA,1778,21:00,MIN,-5.8,,,
0-203-0-11514,TMA,1778,21:00,MIN,-5.8,,,
0-203-0-11514,TMA,1779,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1779,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1779,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1779,21:00,AVG,13.8,,,
0-203-0-11514,TMA,1779,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1779,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1779,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1779,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1779,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1779,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1779,21:00,L(0),21.0,,,
0-203-0-11514,TMA,1779,21:00,L(0),21.0,,,
0-203-0-11514,TMA,1779,21:00,L(0),21.0,,,
0-203-0-11514,TMA,1779,21:00,L(0),21.0,,,
0-203-0-11514,TMA,1779,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1779,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1779,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1779,21:00,MAX,29.3,,,
0-203-0-11514,TMA,1779,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1779,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1779,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1779,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1780,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1780,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1780,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1780,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1780,21:00,GE(25),23.0,,,
0-203-0-11514,TMA,1780,21:00,GE(25),23.0,,,
0-203-0-11514,TMA,1780,21:00,GE(25),23.0,,,
0-203-0-11514,TMA,1780,21:00,GE(25),23.0,,,
0-203-0-11514,TMA,1780,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1780,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1780,21:00,L(0),39.0,,,
0-203-0-11514,TMA,1780,21:00,L(0),39.0,,,
0-203-0-11514,TMA,1780,21:00,L(0),39.0,,,
0-203-0-11514,TMA,1780,21:00,L(0),39.0,,,
0-203-0-11514,TMA,1780,21:00,MAX,28.0,,,
0-203-0-11514,TMA,1780,21:00,MAX,28.0,,,
0-203-0-11514,TMA,1780,21:00,MAX,28.0,,,
0-203-0-11514,TMA,1780,21:00,MAX,28.0,,,
0-203-0-11514,TMA,1780,21:00,MIN,-7.6,,,
0-203-0-11514,TMA,1780,21:00,MIN,-7.6,,,
0-203-0-11514,TMA,1780,21:00,MIN,-7.6,,,
0-203-0-11514,TMA,1780,21:00,MIN,-7.6,,,
0-203-0-11514,TMA,1781,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1781,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1781,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1781,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1781,21:00,GE(25),61.0,,,
0-203-0-11514,TMA,1781,21:00,GE(25),61.0,,,
0-203-0-11514,TMA,1781,21:00,GE(25),61.0,,,
0-203-0-11514,TMA,1781,21:00,GE(25),61.0,,,
0-203-0-11514,TMA,1781,21:00,GE(30),13.0,,,
0-203-0-11514,TMA,1781,21:00,GE(30),13.0,,,
0-203-0-11514,TMA,1781,21:00,GE(30),13.0,,,
0-203-0-11514,TMA,1781,21:00,GE(30),13.0,,,
0-203-0-11514,TMA,1781,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1781,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1781,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1781,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1781,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1781,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1781,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1781,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1781,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1781,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1781,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1781,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1781,21:00,MAX,34.4,,,
0-203-0-11514,TMA,1781,21:00,MAX,34.4,,,
0-203-0-11514,TMA,1781,21:00,MAX,34.4,,,
0-203-0-11514,TMA,1781,21:00,MAX,34.4,,,
0-203-0-11514,TMA,1781,21:00,MIN,-6.8,,,
0-203-0-11514,TMA,1781,21:00,MIN,-6.8,,,
0-203-0-11514,TMA,1781,21:00,MIN,-6.8,,,
0-203-0-11514,TMA,1781,21:00,MIN,-6.8,,,
0-203-0-11514,TMA,1782,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1782,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1782,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1782,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1782,21:00,GE(25),38.0,,,
0-203-0-11514,TMA,1782,21:00,GE(25),38.0,,,
0-203-0-11514,TMA,1782,21:00,GE(25),38.0,,,
0-203-0-11514,TMA,1782,21:00,GE(25),38.0,,,
0-203-0-11514,TMA,1782,21:00,GE(30),11.0,,,
0-203-0-11514,TMA,1782,21:00,GE(30),11.0,,,
0-203-0-11514,TMA,1782,21:00,GE(30),11.0,,,
0-203-0-11514,TMA,1782,21:00,GE(30),11.0,,,
0-203-0-11514,TMA,1782,21:00,GE(34),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(34),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(34),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(34),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(35),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(35),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(35),2.0,,,
0-203-0-11514,TMA,1782,21:00,GE(35),2.0,,,
0-203-0-11514,TMA,1782,21:00,L(0),46.0,,,
0-203-0-11514,TMA,1782,21:00,L(0),46.0,,,
0-203-0-11514,TMA,1782,21:00,L(0),46.0,,,
0-203-0-11514,TMA,1782,21:00,L(0),46.0,,,
0-203-0-11514,TMA,1782,21:00,MAX,35.6,,,
0-203-0-11514,TMA,1782,21:00,MAX,35.6,,,
0-203-0-11514,TMA,1782,21:00,MAX,35.6,,,
0-203-0-11514,TMA,1782,21:00,MAX,35.6,,,
0-203-0-11514,TMA,1782,21:00,MIN,-10.7,,,
0-203-0-11514,TMA,1782,21:00,MIN,-10.7,,,
0-203-0-11514,TMA,1782,21:00,MIN,-10.7,,,
0-203-0-11514,TMA,1782,21:00,MIN,-10.7,,,
0-203-0-11514,TMA,1783,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1783,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1783,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1783,21:00,AVG,13.3,,,
0-203-0-11514,TMA,1783,21:00,GE(25),34.0,,,
0-203-0-11514,TMA,1783,21:00,GE(25),34.0,,,
0-203-0-11514,TMA,1783,21:00,GE(25),34.0,,,
0-203-0-11514,TMA,1783,21:00,GE(25),34.0,,,
0-203-0-11514,TMA,1783,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1783,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1783,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1783,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1783,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1783,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1783,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1783,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1783,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1783,21:00,L(0),35.0,,,
0-203-0-11514,TMA,1783,21:00,MAX,32.5,,,
0-203-0-11514,TMA,1783,21:00,MAX,32.5,,,
0-203-0-11514,TMA,1783,21:00,MAX,32.5,,,
0-203-0-11514,TMA,1783,21:00,MAX,32.5,,,
0-203-0-11514,TMA,1783,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1783,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1783,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1783,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1784,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1784,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1784,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1784,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1784,21:00,GE(25),41.0,,,
0-203-0-11514,TMA,1784,21:00,GE(25),41.0,,,
0-203-0-11514,TMA,1784,21:00,GE(25),41.0,,,
0-203-0-11514,TMA,1784,21:00,GE(25),41.0,,,
0-203-0-11514,TMA,1784,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1784,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1784,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1784,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1784,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1784,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1784,21:00,L(0),54.0,,,
0-203-0-11514,TMA,1784,21:00,L(0),54.0,,,
0-203-0-11514,TMA,1784,21:00,L(0),54.0,,,
0-203-0-11514,TMA,1784,21:00,L(0),54.0,,,
0-203-0-11514,TMA,1784,21:00,MAX,30.9,,,
0-203-0-11514,TMA,1784,21:00,MAX,30.9,,,
0-203-0-11514,TMA,1784,21:00,MAX,30.9,,,
0-203-0-11514,TMA,1784,21:00,MAX,30.9,,,
0-203-0-11514,TMA,1784,21:00,MIN,-21.4,,,
0-203-0-11514,TMA,1784,21:00,MIN,-21.4,,,
0-203-0-11514,TMA,1784,21:00,MIN,-21.4,,,
0-203-0-11514,TMA,1784,21:00,MIN,-21.4,,,
0-203-0-11514,TMA,1785,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1785,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1785,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1785,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1785,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1785,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1785,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1785,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1785,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1785,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1785,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1785,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1785,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1785,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1785,21:00,L(0),56.0,,,
0-203-0-11514,TMA,1785,21:00,L(0),56.0,,,
0-203-0-11514,TMA,1785,21:00,L(0),56.0,,,
0-203-0-11514,TMA,1785,21:00,L(0),56.0,,,
0-203-0-11514,TMA,1785,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1785,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1785,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1785,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1785,21:00,MIN,-11.0,,,
0-203-0-11514,TMA,1785,21:00,MIN,-11.0,,,
0-203-0-11514,TMA,1785,21:00,MIN,-11.0,,,
0-203-0-11514,TMA,1785,21:00,MIN,-11.0,,,
0-203-0-11514,TMA,1786,21:00,AVG,10.5,,,
0-203-0-11514,TMA,1786,21:00,AVG,10.5,,,
0-203-0-11514,TMA,1786,21:00,AVG,10.5,,,
0-203-0-11514,TMA,1786,21:00,AVG,10.5,,,
0-203-0-11514,TMA,1786,21:00,GE(25),5.0,,,
0-203-0-11514,TMA,1786,21:00,GE(25),5.0,,,
0-203-0-11514,TMA,1786,21:00,GE(25),5.0,,,
0-203-0-11514,TMA,1786,21:00,GE(25),5.0,,,
0-203-0-11514,TMA,1786,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1786,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1786,21:00,L(0),52.0,,,
0-203-0-11514,TMA,1786,21:00,L(0),52.0,,,
0-203-0-11514,TMA,1786,21:00,L(0),52.0,,,
0-203-0-11514,TMA,1786,21:00,L(0),52.0,,,
0-203-0-11514,TMA,1786,21:00,MAX,26.5,,,
0-203-0-11514,TMA,1786,21:00,MAX,26.5,,,
0-203-0-11514,TMA,1786,21:00,MAX,26.5,,,
0-203-0-11514,TMA,1786,21:00,MAX,26.5,,,
0-203-0-11514,TMA,1786,21:00,MIN,-13.4,,,
0-203-0-11514,TMA,1786,21:00,MIN,-13.4,,,
0-203-0-11514,TMA,1786,21:00,MIN,-13.4,,,
0-203-0-11514,TMA,1786,21:00,MIN,-13.4,,,
0-203-0-11514,TMA,1787,21:00,AVG,13.1,,,
0-203-0-11514,TMA,1787,21:00,AVG,13.1,,,
0-203-0-11514,TMA,1787,21:00,AVG,13.1,,,
0-203-0-11514,TMA,1787,21:00,AVG,13.1,,,
0-203-0-11514,TMA,1787,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1787,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1787,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1787,21:00,GE(25),32.0,,,
0-203-0-11514,TMA,1787,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1787,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1787,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1787,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1787,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1787,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1787,21:00,L(0),27.0,,,
0-203-0-11514,TMA,1787,21:00,L(0),27.0,,,
0-203-0-11514,TMA,1787,21:00,L(0),27.0,,,
0-203-0-11514,TMA,1787,21:00,L(0),27.0,,,
0-203-0-11514,TMA,1787,21:00,MAX,32.2,,,
0-203-0-11514,TMA,1787,21:00,MAX,32.2,,,
0-203-0-11514,TMA,1787,21:00,MAX,32.2,,,
0-203-0-11514,TMA,1787,21:00,MAX,32.2,,,
0-203-0-11514,TMA,1787,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1787,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1787,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1787,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1788,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1788,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1788,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1788,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1788,21:00,GE(25),46.0,,,
0-203-0-11514,TMA,1788,21:00,GE(25),46.0,,,
0-203-0-11514,TMA,1788,21:00,GE(25),46.0,,,
0-203-0-11514,TMA,1788,21:00,GE(25),46.0,,,
0-203-0-11514,TMA,1788,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1788,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1788,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1788,21:00,GE(30),7.0,,,
0-203-0-11514,TMA,1788,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1788,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1788,21:00,L(0),41.0,,,
0-203-0-11514,TMA,1788,21:00,L(0),41.0,,,
0-203-0-11514,TMA,1788,21:00,L(0),41.0,,,
0-203-0-11514,TMA,1788,21:00,L(0),41.0,,,
