STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-203-0-11514,T,1775,AVG,AVG,10.7,,,
0-203-0-11514,T,1775,AVG,AVG,10.7,,,
0-203-0-11514,T,1775,AVG,AVG,10.7,,,
0-203-0-11514,T,1775,AVG,AVG,10.7,,,
0-203-0-11514,T,1775,AVG,MAX,27.0,,,
0-203-0-11514,T,1775,AVG,MAX,27.0,,,
0-203-0-11514,T,1775,AVG,MAX,27.0,,,
0-203-0-11514,T,1775,AVG,MAX,27.0,,,
0-203-0-11514,T,1775,AVG,MIN,-11.1,,,
0-203-0-11514,T,1775,AVG,MIN,-11.1,,,
0-203-0-11514,T,1775,AVG,MIN,-11.1,,,
0-203-0-11514,T,1775,AVG,MIN,-11.1,,,
0-203-0-11514,T,1775,07:00,AVG,8.3,,,
0-203-0-11514,T,1775,07:00,AVG,8.3,,,
0-203-0-11514,T,1775,07:00,AVG,8.3,,,
0-203-0-11514,T,1775,07:00,AVG,8.3,,,
0-203-0-11514,T,1775,07:00,MAX,24.2,,,
0-203-0-11514,T,1775,07:00,MAX,24.2,,,
0-203-0-11514,T,1775,07:00,MAX,24.2,,,
0-203-0-11514,T,1775,07:00,MAX,24.2,,,
0-203-0-11514,T,1775,07:00,MIN,-16.0,,,
0-203-0-11514,T,1775,07:00,MIN,-16.0,,,
0-203-0-11514,T,1775,07:00,MIN,-16.0,,,
0-203-0-11514,T,1775,07:00,MIN,-16.0,,,
0-203-0-11514,T,1775,14:00,AVG,13.0,,,
0-203-0-11514,T,1775,14:00,AVG,13.0,,,
0-203-0-11514,T,1775,14:00,AVG,13.0,,,
0-203-0-11514,T,1775,14:00,AVG,13.0,,,
0-203-0-11514,T,1775,14:00,MAX,30.9,,,
0-203-0-11514,T,1775,14:00,MAX,30.9,,,
0-203-0-11514,T,1775,14:00,MAX,30.9,,,
0-203-0-11514,T,1775,14:00,MAX,30.9,,,
0-203-0-11514,T,1775,14:00,MIN,-9.2,,,
0-203-0-11514,T,1775,14:00,MIN,-9.2,,,
0-203-0-11514,T,1775,14:00,MIN,-9.2,,,
0-203-0-11514,T,1775,14:00,MIN,-9.2,,,
0-203-0-11514,T,1775,21:00,AVG,10.7,,,
0-203-0-11514,T,1775,21:00,AVG,10.7,,,
0-203-0-11514,T,1775,21:00,AVG,10.7,,,
0-203-0-11514,T,1775,21:00,AVG,10.7,,,
0-203-0-11514,T,1775,21:00,MAX,27.5,,,
0-203-0-11514,T,1775,21:00,MAX,27.5,,,
0-203-0-11514,T,1775,21:00,MAX,27.5,,,
0-203-0-11514,T,1775,21:00,MAX,27.5,,,
0-203-0-11514,T,1775,21:00,MIN,-11.6,,,
0-203-0-11514,T,1775,21:00,MIN,-11.6,,,
0-203-0-11514,T,1775,21:00,MIN,-11.6,,,
0-203-0-11514,T,1775,21:00,MIN,-11.6,,,
0-203-0-11514,T,1776,AVG,AVG,8.8,,,
0-203-0-11514,T,1776,AVG,AVG,8.8,,,
0-203-0-11514,T,1776,AVG,AVG,8.8,,,
0-203-0-11514,T,1776,AVG,AVG,8.8,,,
0-203-0-11514,T,1776,AVG,MAX,25.7,,,
0-203-0-11514,T,1776,AVG,MAX,25.7,,,
0-203-0-11514,T,1776,AVG,MAX,25.7,,,
0-203-0-11514,T,1776,AVG,MAX,25.7,,,
0-203-0-11514,T,1776,AVG,MIN,-18.5,,,
0-203-0-11514,T,1776,AVG,MIN,-18.5,,,
0-203-0-11514,T,1776,AVG,MIN,-18.5,,,
0-203-0-11514,T,1776,AVG,MIN,-18.5,,,
0-203-0-11514,T,1776,07:00,AVG,6.1,,,
0-203-0-11514,T,1776,07:00,AVG,6.1,,,
0-203-0-11514,T,1776,07:00,AVG,6.1,,,
0-203-0-11514,T,1776,07:00,AVG,6.1,,,
0-203-0-11514,T,1776,07:00,MAX,23.0,,,
0-203-0-11514,T,1776,07:00,MAX,23.0,,,
0-203-0-11514,T,1776,07:00,MAX,23.0,,,
0-203-0-11514,T,1776,07:00,MAX,23.0,,,
0-203-0-11514,T,1776,07:00,MIN,-22.7,,,
0-203-0-11514,T,1776,07:00,MIN,-22.7,,,
0-203-0-11514,T,1776,07:00,MIN,-22.7,,,
0-203-0-11514,T,1776,07:00,MIN,-22.7,,,
0-203-0-11514,T,1776,14:00,AVG,11.2,,,
0-203-0-11514,T,1776,14:00,AVG,11.2,,,
0-203-0-11514,T,1776,14:00,AVG,11.2,,,
0-203-0-11514,T,1776,14:00,AVG,11.2,,,
0-203-0-11514,T,1776,14:00,MAX,31.5,,,
0-203-0-11514,T,1776,14:00,MAX,31.5,,,
0-203-0-11514,T,1776,14:00,MAX,31.5,,,
0-203-0-11514,T,1776,14:00,MAX,31.5,,,
0-203-0-11514,T,1776,14:00,MIN,-16.3,,,
0-203-0-11514,T,1776,14:00,MIN,-16.3,,,
0-203-0-11514,T,1776,14:00,MIN,-16.3,,,
0-203-0-11514,T,1776,14:00,MIN,-16.3,,,
0-203-0-11514,T,1776,21:00,AVG,8.8,,,
0-203-0-11514,T,1776,21:00,AVG,8.8,,,
0-203-0-11514,T,1776,21:00,AVG,8.8,,,
0-203-0-11514,T,1776,21:00,AVG,8.8,,,
0-203-0-11514,T,1776,21:00,MAX,26.5,,,
0-203-0-11514,T,1776,21:00,MAX,26.5,,,
0-203-0-11514,T,1776,21:00,MAX,26.5,,,
0-203-0-11514,T,1776,21:00,MAX,26.5,,,
0-203-0-11514,T,1776,21:00,MIN,-19.4,,,
0-203-0-11514,T,1776,21:00,MIN,-19.4,,,
0-203-0-11514,T,1776,21:00,MIN,-19.4,,,
0-203-0-11514,T,1776,21:00,MIN,-19.4,,,
0-203-0-11514,T,1777,AVG,AVG,8.9,,,
0-203-0-11514,T,1777,AVG,AVG,8.9,,,
0-203-0-11514,T,1777,AVG,AVG,8.9,,,
0-203-0-11514,T,1777,AVG,AVG,8.9,,,
0-203-0-11514,T,1777,AVG,MAX,23.1,,,
0-203-0-11514,T,1777,AVG,MAX,23.1,,,
0-203-0-11514,T,1777,AVG,MAX,23.1,,,
0-203-0-11514,T,1777,AVG,MAX,23.1,,,
0-203-0-11514,T,1777,AVG,MIN,-7.4,,,
0-203-0-11514,T,1777,AVG,MIN,-7.4,,,
0-203-0-11514,T,1777,AVG,MIN,-7.4,,,
0-203-0-11514,T,1777,AVG,MIN,-7.4,,,
0-203-0-11514,T,1777,07:00,AVG,6.3,,,
0-203-0-11514,T,1777,07:00,AVG,6.3,,,
0-203-0-11514,T,1777,07:00,AVG,6.3,,,
0-203-0-11514,T,1777,07:00,AVG,6.3,,,
0-203-0-11514,T,1777,07:00,MAX,20.8,,,
0-203-0-11514,T,1777,07:00,MAX,20.8,,,
0-203-0-11514,T,1777,07:00,MAX,20.8,,,
0-203-0-11514,T,1777,07:00,MAX,20.8,,,
0-203-0-11514,T,1777,07:00,MIN,-12.2,,,
0-203-0-11514,T,1777,07:00,MIN,-12.2,,,
0-203-0-11514,T,1777,07:00,MIN,-12.2,,,
0-203-0-11514,T,1777,07:00,MIN,-12.2,,,
0-203-0-11514,T,1777,14:00,AVG,11.3,,,
0-203-0-11514,T,1777,14:00,AVG,11.3,,,
0-203-0-11514,T,1777,14:00,AVG,11.3,,,
0-203-0-11514,T,1777,14:00,AVG,11.3,,,
0-203-0-11514,T,1777,14:00,MAX,28.5,,,
0-203-0-11514,T,1777,14:00,MAX,28.5,,,
0-203-0-11514,T,1777,14:00,MAX,28.5,,,
0-203-0-11514,T,1777,14:00,MAX,28.5,,,
0-203-0-11514,T,1777,14:00,MIN,-6.8,,,
0-203-0-11514,T,1777,14:00,MIN,-6.8,,,
0-203-0-11514,T,1777,14:00,MIN,-6.8,,,
0-203-0-11514,T,1777,14:00,MIN,-6.8,,,
0-203-0-11514,T,1777,21:00,AVG,9.0,,,
0-203-0-11514,T,1777,21:00,AVG,9.0,,,
0-203-0-11514,T,1777,21:00,AVG,9.0,,,
0-203-0-11514,T,1777,21:00,AVG,9.0,,,
0-203-0-11514,T,1777,21:00,MAX,24.9,,,
0-203-0-11514,T,1777,21:00,MAX,24.9,,,
0-203-0-11514,T,1777,21:00,MAX,24.9,,,
0-203-0-11514,T,1777,21:00,MAX,24.9,,,
0-203-0-11514,T,1777,21:00,MIN,-9.8,,,
0-203-0-11514,T,1777,21:00,MIN,-9.8,,,
0-203-0-11514,T,1777,21:00,MIN,-9.8,,,
0-203-0-11514,T,1777,21:00,MIN,-9.8,,,
0-203-0-11514,T,1778,AVG,AVG,10.2,,,
0-203-0-11514,T,1778,AVG,AVG,10.2,,,
0-203-0-11514,T,1778,AVG,AVG,10.2,,,
0-203-0-11514,T,1778,AVG,AVG,10.2,,,
0-203-0-11514,T,1778,AVG,MAX,27.2,,,
0-203-0-11514,T,1778,AVG,MAX,27.2,,,
0-203-0-11514,T,1778,AVG,MAX,27.2,,,
0-203-0-11514,T,1778,AVG,MAX,27.2,,,
0-203-0-11514,T,1778,AVG,MIN,-7.1,,,
0-203-0-11514,T,1778,AVG,MIN,-7.1,,,
0-203-0-11514,T,1778,AVG,MIN,-7.1,,,
0-203-0-11514,T,1778,AVG,MIN,-7.1,,,
0-203-0-11514,T,1778,07:00,AVG,7.5,,,
0-203-0-11514,T,1778,07:00,AVG,7.5,,,
0-203-0-11514,T,1778,07:00,AVG,7.5,,,
0-203-0-11514,T,1778,07:00,AVG,7.5,,,
0-203-0-11514,T,1778,07:00,MAX,23.0,*,,
0-203-0-11514,T,1778,07:00,MAX,23.0,*,,
0-203-0-11514,T,1778,07:00,MAX,23.0,*,,
0-203-0-11514,T,1778,07:00,MAX,23.0,*,,
0-203-0-11514,T,1778,07:00,MIN,-9.8,,,
0-203-0-11514,T,1778,07:00,MIN,-9.8,,,
0-203-0-11514,T,1778,07:00,MIN,-9.8,,,
0-203-0-11514,T,1778,07:00,MIN,-9.8,,,
0-203-0-11514,T,1778,14:00,AVG,12.6,,,
0-203-0-11514,T,1778,14:00,AVG,12.6,,,
0-203-0-11514,T,1778,14:00,AVG,12.6,,,
0-203-0-11514,T,1778,14:00,AVG,12.6,,,
0-203-0-11514,T,1778,14:00,MAX,31.1,,,
0-203-0-11514,T,1778,14:00,MAX,31.1,,,
0-203-0-11514,T,1778,14:00,MAX,31.1,,,
0-203-0-11514,T,1778,14:00,MAX,31.1,,,
0-203-0-11514,T,1778,14:00,MIN,-6.7,,,
0-203-0-11514,T,1778,14:00,MIN,-6.7,,,
0-203-0-11514,T,1778,14:00,MIN,-6.7,,,
0-203-0-11514,T,1778,14:00,MIN,-6.7,,,
0-203-0-11514,T,1778,21:00,AVG,10.2,,,
0-203-0-11514,T,1778,21:00,AVG,10.2,,,
0-203-0-11514,T,1778,21:00,AVG,10.2,,,
0-203-0-11514,T,1778,21:00,AVG,10.2,,,
0-203-0-11514,T,1778,21:00,MAX,27.8,,,
0-203-0-11514,T,1778,21:00,MAX,27.8,,,
0-203-0-11514,T,1778,21:00,MAX,27.8,,,
0-203-0-11514,T,1778,21:00,MAX,27.8,,,
0-203-0-11514,T,1778,21:00,MIN,-6.0,,,
0-203-0-11514,T,1778,21:00,MIN,-6.0,,,
0-203-0-11514,T,1778,21:00,MIN,-6.0,,,
0-203-0-11514,T,1778,21:00,MIN,-6.0,,,
0-203-0-11514,T,1779,AVG,AVG,10.4,,,
0-203-0-11514,T,1779,AVG,AVG,10.4,,,
0-203-0-11514,T,1779,AVG,AVG,10.4,,,
0-203-0-11514,T,1779,AVG,AVG,10.4,,,
0-203-0-11514,T,1779,AVG,MAX,25.0,,,
0-203-0-11514,T,1779,AVG,MAX,25.0,,,
0-203-0-11514,T,1779,AVG,MAX,25.0,,,
0-203-0-11514,T,1779,AVG,MAX,25.0,,,
0-203-0-11514,T,1779,AVG,MIN,-8.9,,,
0-203-0-11514,T,1779,AVG,MIN,-8.9,,,
0-203-0-11514,T,1779,AVG,MIN,-8.9,,,
0-203-0-11514,T,1779,AVG,MIN,-8.9,,,
0-203-0-11514,T,1779,07:00,AVG,7.8,,,
0-203-0-11514,T,1779,07:00,AVG,7.8,,,
0-203-0-11514,T,1779,07:00,AVG,7.8,,,
0-203-0-11514,T,1779,07:00,AVG,7.8,,,
0-203-0-11514,T,1779,07:00,MAX,21.9,,,
0-203-0-11514,T,1779,07:00,MAX,21.9,,,
0-203-0-11514,T,1779,07:00,MAX,21.9,,,
0-203-0-11514,T,1779,07:00,MAX,21.9,,,
0-203-0-11514,T,1779,07:00,MIN,-12.9,,,
0-203-0-11514,T,1779,07:00,MIN,-12.9,,,
0-203-0-11514,T,1779,07:00,MIN,-12.9,,,
0-203-0-11514,T,1779,07:00,MIN,-12.9,,,
0-203-0-11514,T,1779,14:00,AVG,13.1,,,
0-203-0-11514,T,1779,14:00,AVG,13.1,,,
0-203-0-11514,T,1779,14:00,AVG,13.1,,,
0-203-0-11514,T,1779,14:00,AVG,13.1,,,
0-203-0-11514,T,1779,14:00,MAX,28.8,*,,
0-203-0-11514,T,1779,14:00,MAX,28.8,*,,
0-203-0-11514,T,1779,14:00,MAX,28.8,*,,
0-203-0-11514,T,1779,14:00,MAX,28.8,*,,
0-203-0-11514,T,1779,14:00,MIN,-7.6,,,
0-203-0-11514,T,1779,14:00,MIN,-7.6,,,
0-203-0-11514,T,1779,14:00,MIN,-7.6,,,
0-203-0-11514,T,1779,14:00,MIN,-7.6,,,
0-203-0-11514,T,1779,21:00,AVG,10.4,,,
0-203-0-11514,T,1779,21:00,AVG,10.4,,,
0-203-0-11514,T,1779,21:00,AVG,10.4,,,
0-203-0-11514,T,1779,21:00,AVG,10.4,,,
0-203-0-11514,T,1779,21:00,MAX,25.1,,,
0-203-0-11514,T,1779,21:00,MAX,25.1,,,
0-203-0-11514,T,1779,21:00,MAX,25.1,,,
0-203-0-11514,T,1779,21:00,MAX,25.1,,,
0-203-0-11514,T,1779,21:00,MIN,-9.0,,,
0-203-0-11514,T,1779,21:00,MIN,-9.0,,,
0-203-0-11514,T,1779,21:00,MIN,-9.0,,,
0-203-0-11514,T,1779,21:00,MIN,-9.0,,,
0-203-0-11514,T,1780,AVG,AVG,8.9,,,
0-203-0-11514,T,1780,AVG,AVG,8.9,,,
0-203-0-11514,T,1780,AVG,AVG,8.9,,,
0-203-0-11514,T,1780,AVG,AVG,8.9,,,
0-203-0-11514,T,1780,AVG,MAX,23.2,,,
0-203-0-11514,T,1780,AVG,MAX,23.2,,,
0-203-0-11514,T,1780,AVG,MAX,23.2,,,
0-203-0-11514,T,1780,AVG,MAX,23.2,,,
0-203-0-11514,T,1780,AVG,MIN,-10.9,,,
0-203-0-11514,T,1780,AVG,MIN,-10.9,,,
0-203-0-11514,T,1780,AVG,MIN,-10.9,,,
0-203-0-11514,T,1780,AVG,MIN,-10.9,,,
0-203-0-11514,T,1780,07:00,AVG,6.2,,,
0-203-0-11514,T,1780,07:00,AVG,6.2,,,
0-203-0-11514,T,1780,07:00,AVG,6.2,,,
0-203-0-11514,T,1780,07:00,AVG,6.2,,,
0-203-0-11514,T,1780,07:00,MAX,21.9,,,
0-203-0-11514,T,1780,07:00,MAX,21.9,,,
0-203-0-11514,T,1780,07:00,MAX,21.9,,,
0-203-0-11514,T,1780,07:00,MAX,21.9,,,
0-203-0-11514,T,1780,07:00,MIN,-16.2,,,
0-203-0-11514,T,1780,07:00,MIN,-16.2,,,
0-203-0-11514,T,1780,07:00,MIN,-16.2,,,
0-203-0-11514,T,1780,07:00,MIN,-16.2,,,
0-203-0-11514,T,1780,14:00,AVG,11.4,,,
0-203-0-11514,T,1780,14:00,AVG,11.4,,,
0-203-0-11514,T,1780,14:00,AVG,11.4,,,
0-203-0-11514,T,1780,14:00,AVG,11.4,,,
0-203-0-11514,T,1780,14:00,MAX,27.5,,,
0-203-0-11514,T,1780,14:00,MAX,27.5,,,
0-203-0-11514,T,1780,14:00,MAX,27.5,,,
0-203-0-11514,T,1780,14:00,MAX,27.5,,,
0-203-0-11514,T,1780,14:00,MIN,-8.6,,,
0-203-0-11514,T,1780,14:00,MIN,-8.6,,,
0-203-0-11514,T,1780,14:00,MIN,-8.6,,,
0-203-0-11514,T,1780,14:00,MIN,-8.6,,,
0-203-0-11514,T,1780,21:00,AVG,9.0,,,
0-203-0-11514,T,1780,21:00,AVG,9.0,,,
0-203-0-11514,T,1780,21:00,AVG,9.0,,,
0-203-0-11514,T,1780,21:00,AVG,9.0,,,
0-203-0-11514,T,1780,21:00,MAX,24.0,,,
0-203-0-11514,T,1780,21:00,MAX,24.0,,,
0-203-0-11514,T,1780,21:00,MAX,24.0,,,
0-203-0-11514,T,1780,21:00,MAX,24.0,,,
0-203-0-11514,T,1780,21:00,MIN,-11.0,,,
0-203-0-11514,T,1780,21:00,MIN,-11.0,,,
0-203-0-11514,T,1780,21:00,MIN,-11.0,,,
0-203-0-11514,T,1780,21:00,MIN,-11.0,,,
0-203-0-11514,T,1781,AVG,AVG,10.3,,,
0-203-0-11514,T,1781,AVG,AVG,10.3,,,
0-203-0-11514,T,1781,AVG,AVG,10.3,,,
0-203-0-11514,T,1781,AVG,AVG,10.3,,,
0-203-0-11514,T,1781,AVG,MAX,30.3,,,
0-203-0-11514,T,1781,AVG,MAX,30.3,,,
0-203-0-11514,T,1781,AVG,MAX,30.3,,,
0-203-0-11514,T,1781,AVG,MAX,30.3,,,
0-203-0-11514,T,1781,AVG,MIN,-8.8,,,
0-203-0-11514,T,1781,AVG,MIN,-8.8,,,
0-203-0-11514,T,1781,AVG,MIN,-8.8,,,
0-203-0-11514,T,1781,AVG,MIN,-8.8,,,
0-203-0-11514,T,1781,07:00,AVG,8.1,,,
0-203-0-11514,T,1781,07:00,AVG,8.1,,,
0-203-0-11514,T,1781,07:00,AVG,8.1,,,
0-203-0-11514,T,1781,07:00,AVG,8.1,,,
0-203-0-11514,T,1781,07:00,MAX,27.8,,,
0-203-0-11514,T,1781,07:00,MAX,27.8,,,
0-203-0-11514,T,1781,07:00,MAX,27.8,,,
0-203-0-11514,T,1781,07:00,MAX,27.8,,,
0-203-0-11514,T,1781,07:00,MIN,-12.7,,,
0-203-0-11514,T,1781,07:00,MIN,-12.7,,,
0-203-0-11514,T,1781,07:00,MIN,-12.7,,,
0-203-0-11514,T,1781,07:00,MIN,-12.7,,,
0-203-0-11514,T,1781,14:00,AVG,12.7,,,
0-203-0-11514,T,1781,14:00,AVG,12.7,,,
0-203-0-11514,T,1781,14:00,AVG,12.7,,,
0-203-0-11514,T,1781,14:00,AVG,12.7,,,
0-203-0-11514,T,1781,14:00,MAX,33.4,,,
0-203-0-11514,T,1781,14:00,MAX,33.4,,,
0-203-0-11514,T,1781,14:00,MAX,33.4,,,
0-203-0-11514,T,1781,14:00,MAX,33.4,,,
0-203-0-11514,T,1781,14:00,MIN,-6.8,,,
0-203-0-11514,T,1781,14:00,MIN,-6.8,,,
0-203-0-11514,T,1781,14:00,MIN,-6.8,,,
0-203-0-11514,T,1781,14:00,MIN,-6.8,,,
0-203-0-11514,T,1781,21:00,AVG,10.3,,,
0-203-0-11514,T,1781,21:00,AVG,10.3,,,
0-203-0-11514,T,1781,21:00,AVG,10.3,,,
0-203-0-11514,T,1781,21:00,AVG,10.3,,,
0-203-0-11514,T,1781,21:00,MAX,30.0,,,
0-203-0-11514,T,1781,21:00,MAX,30.0,,,
0-203-0-11514,T,1781,21:00,MAX,30.0,,,
0-203-0-11514,T,1781,21:00,MAX,30.0,,,
0-203-0-11514,T,1781,21:00,MIN,-9.0,*,,
0-203-0-11514,T,1781,21:00,MIN,-9.0,*,,
0-203-0-11514,T,1781,21:00,MIN,-9.0,*,,
0-203-0-11514,T,1781,21:00,MIN,-9.0,*,,
0-203-0-11514,T,1782,AVG,AVG,9.0,,,
0-203-0-11514,T,1782,AVG,AVG,9.0,,,
0-203-0-11514,T,1782,AVG,AVG,9.0,,,
0-203-0-11514,T,1782,AVG,AVG,9.0,,,
0-203-0-11514,T,1782,AVG,MAX,31.9,,,
0-203-0-11514,T,1782,AVG,MAX,31.9,,,
0-203-0-11514,T,1782,AVG,MAX,31.9,,,
0-203-0-11514,T,1782,AVG,MAX,31.9,,,
0-203-0-11514,T,1782,AVG,MIN,-16.4,,,
0-203-0-11514,T,1782,AVG,MIN,-16.4,,,
0-203-0-11514,T,1782,AVG,MIN,-16.4,,,
0-203-0-11514,T,1782,AVG,MIN,-16.4,,,
0-203-0-11514,T,1782,07:00,AVG,7.1,,,
0-203-0-11514,T,1782,07:00,AVG,7.1,,,
0-203-0-11514,T,1782,07:00,AVG,7.1,,,
0-203-0-11514,T,1782,07:00,AVG,7.1,,,
0-203-0-11514,T,1782,07:00,MAX,26.2,,,
0-203-0-11514,T,1782,07:00,MAX,26.2,,,
0-203-0-11514,T,1782,07:00,MAX,26.2,,,
0-203-0-11514,T,1782,07:00,MAX,26.2,,,
0-203-0-11514,T,1782,07:00,MIN,-18.7,,,
0-203-0-11514,T,1782,07:00,MIN,-18.7,,,
0-203-0-11514,T,1782,07:00,MIN,-18.7,,,
0-203-0-11514,T,1782,07:00,MIN,-18.7,,,
0-203-0-11514,T,1782,14:00,AVG,11.2,,,
0-203-0-11514,T,1782,14:00,AVG,11.2,,,
0-203-0-11514,T,1782,14:00,AVG,11.2,,,
0-203-0-11514,T,1782,14:00,AVG,11.2,,,
0-203-0-11514,T,1782,14:00,MAX,34.8,,,
0-203-0-11514,T,1782,14:00,MAX,34.8,,,
0-203-0-11514,T,1782,14:00,MAX,34.8,,,
0-203-0-11514,T,1782,14:00,MAX,34.8,,,
0-203-0-11514,T,1782,14:00,MIN,-13.6,,,
0-203-0-11514,T,1782,14:00,MIN,-13.6,,,
0-203-0-11514,T,1782,14:00,MIN,-13.6,,,
0-203-0-11514,T,1782,14:00,MIN,-13.6,,,
0-203-0-11514,T,1782,21:00,AVG,8.7,,,
0-203-0-11514,T,1782,21:00,AVG,8.7,,,
0-203-0-11514,T,1782,21:00,AVG,8.7,,,
0-203-0-11514,T,1782,21:00,AVG,8.7,,,
0-203-0-11514,T,1782,21:00,MAX,33.4,,,
0-203-0-11514,T,1782,21:00,MAX,33.4,,,
0-203-0-11514,T,1782,21:00,MAX,33.4,,,
0-203-0-11514,T,1782,21:00,MAX,33.4,,,
0-203-0-11514,T,1782,21:00,MIN,-16.7,,,
0-203-0-11514,T,1782,21:00,MIN,-16.7,,,
0-203-0-11514,T,1782,21:00,MIN,-16.7,,,
0-203-0-11514,T,1782,21:00,MIN,-16.7,,,
0-203-0-11514,T,1783,AVG,AVG,10.1,,,
0-203-0-11514,T,1783,AVG,AVG,10.1,,,
0-203-0-11514,T,1783,AVG,AVG,10.1,,,
0-203-0-11514,T,1783,AVG,AVG,10.1,,,
0-203-0-11514,T,1783,AVG,MAX,28.5,,,
0-203-0-11514,T,1783,AVG,MAX,28.5,,,
0-203-0-11514,T,1783,AVG,MAX,28.5,,,
0-203-0-11514,T,1783,AVG,MAX,28.5,,,
0-203-0-11514,T,1783,AVG,MIN,-20.1,,,
0-203-0-11514,T,1783,AVG,MIN,-20.1,,,
0-203-0-11514,T,1783,AVG,MIN,-20.1,,,
0-203-0-11514,T,1783,AVG,MIN,-20.1,,,
0-203-0-11514,T,1783,07:00,AVG,8.1,,,
0-203-0-11514,T,1783,07:00,AVG,8.1,,,
0-203-0-11514,T,1783,07:00,AVG,8.1,,,
0-203-0-11514,T,1783,07:00,AVG,8.1,,,
0-203-0-11514,T,1783,07:00,MAX,24.7,,,
0-203-0-11514,T,1783,07:00,MAX,24.7,,,
0-203-0-11514,T,1783,07:00,MAX,24.7,,,
0-203-0-11514,T,1783,07:00,MAX,24.7,,,
0-203-0-11514,T,1783,07:00,MIN,-20.4,,,
0-203-0-11514,T,1783,07:00,MIN,-20.4,,,
0-203-0-11514,T,1783,07:00,MIN,-20.4,,,
0-203-0-11514,T,1783,07:00,MIN,-20.4,,,
0-203-0-11514,T,1783,14:00,AVG,12.5,,,
0-203-0-11514,T,1783,14:00,AVG,12.5,,,
0-203-0-11514,T,1783,14:00,AVG,12.5,,,
0-203-0-11514,T,1783,14:00,AVG,12.5,,,
0-203-0-11514,T,1783,14:00,MAX,31.9,,,
0-203-0-11514,T,1783,14:00,MAX,31.9,,,
0-203-0-11514,T,1783,14:00,MAX,31.9,,,
0-203-0-11514,T,1783,14:00,MAX,31.9,,,
0-203-0-11514,T,1783,14:00,MIN,-17.3,,,
0-203-0-11514,T,1783,14:00,MIN,-17.3,,,
0-203-0-11514,T,1783,14:00,MIN,-17.3,,,
0-203-0-11514,T,1783,14:00,MIN,-17.3,,,
0-203-0-11514,T,1783,21:00,AVG,9.9,,,
0-203-0-11514,T,1783,21:00,AVG,9.9,,,
0-203-0-11514,T,1783,21:00,AVG,9.9,,,
0-203-0-11514,T,1783,21:00,AVG,9.9,,,
0-203-0-11514,T,1783,21:00,MAX,28.6,,,
0-203-0-11514,T,1783,21:00,MAX,28.6,,,
0-203-0-11514,T,1783,21:00,MAX,28.6,,,
0-203-0-11514,T,1783,21:00,MAX,28.6,,,
0-203-0-11514,T,1783,21:00,MIN,-21.4,,,
0-203-0-11514,T,1783,21:00,MIN,-21.4,,,
0-203-0-11514,T,1783,21:00,MIN,-21.4,,,
0-203-0-11514,T,1783,21:00,MIN,-21.4,,,
0-203-0-11514,T,1784,AVG,AVG,8.4,,,
0-203-0-11514,T,1784,AVG,AVG,8.4,,,
0-203-0-11514,T,1784,AVG,AVG,8.4,,,
0-203-0-11514,T,1784,AVG,AVG,8.4,,,
0-203-0-11514,T,1784,AVG,MAX,25.2,*,,
0-203-0-11514,T,1784,AVG,MAX,25.2,*,,
0-203-0-11514,T,1784,AVG,MAX,25.2,*,,
0-203-0-11514,T,1784,AVG,MAX,25.2,*,,
0-203-0-11514,T,1784,AVG,MIN,-23.4,,,
0-203-0-11514,T,1784,AVG,MIN,-23.4,,,
0-203-0-11514,T,1784,AVG,MIN,-23.4,,,
0-203-0-11514,T,1784,AVG,MIN,-23.4,,,
0-203-0-11514,T,1784,07:00,AVG,6.1,,,
0-203-0-11514,T,1784,07:00,AVG,6.1,,,
0-203-0-11514,T,1784,07:00,AVG,6.1,,,
0-203-0-11514,T,1784,07:00,AVG,6.1,,,
0-203-0-11514,T,1784,07:00,MAX,24.6,,,
0-203-0-11514,T,1784,07:00,MAX,24.6,,,
0-203-0-11514,T,1784,07:00,MAX,24.6,,,
0-203-0-11514,T,1784,07:00,MAX,24.6,,,
0-203-0-11514,T,1784,07:00,MIN,-25.4,,,
0-203-0-11514,T,1784,07:00,MIN,-25.4,,,
0-203-0-11514,T,1784,07:00,MIN,-25.4,,,
0-203-0-11514,T,1784,07:00,MIN,-25.4,,,
0-203-0-11514,T,1784,14:00,AVG,10.9,,,
0-203-0-11514,T,1784,14:00,AVG,10.9,,,
0-203-0-11514,T,1784,14:00,AVG,10.9,,,
0-203-0-11514,T,1784,14:00,AVG,10.9,,,
0-203-0-11514,T,1784,14:00,MAX,30.6,,,
0-203-0-11514,T,1784,14:00,MAX,30.6,,,
0-203-0-11514,T,1784,14:00,MAX,30.6,,,
0-203-0-11514,T,1784,14:00,MAX,30.6,,,
0-203-0-11514,T,1784,14:00,MIN,-23.8,,,
0-203-0-11514,T,1784,14:00,MIN,-23.8,,,
0-203-0-11514,T,1784,14:00,MIN,-23.8,,,
0-203-0-11514,T,1784,14:00,MIN,-23.8,,,
0-203-0-11514,T,1784,21:00,AVG,8.2,,,
0-203-0-11514,T,1784,21:00,AVG,8.2,,,
0-203-0-11514,T,1784,21:00,AVG,8.2,,,
0-203-0-11514,T,1784,21:00,AVG,8.2,,,
0-203-0-11514,T,1784,21:00,MAX,26.1,*,,
0-203-0-11514,T,1784,21:00,MAX,26.1,*,,
