STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-203-0-11514,TMI,1839,21:00,AVG,5.9,,,
0-203-0-11514,TMI,1839,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1839,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1839,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1839,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1839,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1839,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1839,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1839,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1839,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1839,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1839,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1839,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1839,21:00,MAX,19.3,,,
0-203-0-11514,TMI,1839,21:00,MAX,19.3,,,
0-203-0-11514,TMI,1839,21:00,MAX,19.3,,,
0-203-0-11514,TMI,1839,21:00,MAX,19.3,,,
0-203-0-11514,TMI,1839,21:00,MIN,-10.1,,,
0-203-0-11514,TMI,1839,21:00,MIN,-10.1,,,
0-203-0-11514,TMI,1839,21:00,MIN,-10.1,,,
0-203-0-11514,TMI,1839,21:00,MIN,-10.1,,,
0-203-0-11514,TMI,1840,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1840,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1840,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1840,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1840,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1840,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1840,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1840,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1840,21:00,L(0),101.0,,,
0-203-0-11514,TMI,1840,21:00,L(0),101.0,,,
0-203-0-11514,TMI,1840,21:00,L(0),101.0,,,
0-203-0-11514,TMI,1840,21:00,L(0),101.0,,,
0-203-0-11514,TMI,1840,21:00,L(-12),23.0,,,
0-203-0-11514,TMI,1840,21:00,L(-12),23.0,,,
0-203-0-11514,TMI,1840,21:00,L(-12),23.0,,,
0-203-0-11514,TMI,1840,21:00,L(-12),23.0,,,
0-203-0-11514,TMI,1840,21:00,MAX,17.8,,,
0-203-0-11514,TMI,1840,21:00,MAX,17.8,,,
0-203-0-11514,TMI,1840,21:00,MAX,17.8,,,
0-203-0-11514,TMI,1840,21:00,MAX,17.8,,,
0-203-0-11514,TMI,1840,21:00,MIN,-21.5,,,
0-203-0-11514,TMI,1840,21:00,MIN,-21.5,,,
0-203-0-11514,TMI,1840,21:00,MIN,-21.5,,,
0-203-0-11514,TMI,1840,21:00,MIN,-21.5,,,
0-203-0-11514,TMI,1841,21:00,AVG,5.9,,,
0-203-0-11514,TMI,1841,21:00,AVG,5.9,,,
0-203-0-11514,TMI,1841,21:00,AVG,5.9,,,
0-203-0-11514,TMI,1841,21:00,AVG,5.9,,,
0-203-0-11514,TMI,1841,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1841,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1841,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1841,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1841,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1841,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1841,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1841,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1841,21:00,L(-12),15.0,,,
0-203-0-11514,TMI,1841,21:00,L(-12),15.0,,,
0-203-0-11514,TMI,1841,21:00,L(-12),15.0,,,
0-203-0-11514,TMI,1841,21:00,L(-12),15.0,,,
0-203-0-11514,TMI,1841,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1841,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1841,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1841,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1841,21:00,MIN,-21.3,,,
0-203-0-11514,TMI,1841,21:00,MIN,-21.3,,,
0-203-0-11514,TMI,1841,21:00,MIN,-21.3,,,
0-203-0-11514,TMI,1841,21:00,MIN,-21.3,,,
0-203-0-11514,TMI,1842,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1842,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1842,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1842,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1842,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1842,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1842,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1842,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1842,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1842,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1842,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1842,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1842,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1842,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1842,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1842,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1842,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1842,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1842,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1842,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1842,21:00,MIN,-15.6,,,
0-203-0-11514,TMI,1842,21:00,MIN,-15.6,,,
0-203-0-11514,TMI,1842,21:00,MIN,-15.6,,,
0-203-0-11514,TMI,1842,21:00,MIN,-15.6,,,
0-203-0-11514,TMI,1843,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1843,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1843,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1843,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1843,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1843,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1843,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1843,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1843,21:00,L(0),53.0,,,
0-203-0-11514,TMI,1843,21:00,L(0),53.0,,,
0-203-0-11514,TMI,1843,21:00,L(0),53.0,,,
0-203-0-11514,TMI,1843,21:00,L(0),53.0,,,
0-203-0-11514,TMI,1843,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1843,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1843,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1843,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1843,21:00,MAX,17.8,*,,
0-203-0-11514,TMI,1843,21:00,MAX,17.8,*,,
0-203-0-11514,TMI,1843,21:00,MAX,17.8,*,,
0-203-0-11514,TMI,1843,21:00,MAX,17.8,*,,
0-203-0-11514,TMI,1843,21:00,MIN,-7.5,*,,
0-203-0-11514,TMI,1843,21:00,MIN,-7.5,*,,
0-203-0-11514,TMI,1843,21:00,MIN,-7.5,*,,
0-203-0-11514,TMI,1843,21:00,MIN,-7.5,*,,
0-203-0-11514,TMI,1844,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1844,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1844,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1844,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1844,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1844,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1844,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1844,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1844,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1844,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1844,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1844,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1844,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1844,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1844,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1844,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1844,21:00,MAX,18.2,,,
0-203-0-11514,TMI,1844,21:00,MAX,18.2,,,
0-203-0-11514,TMI,1844,21:00,MAX,18.2,,,
0-203-0-11514,TMI,1844,21:00,MAX,18.2,,,
0-203-0-11514,TMI,1844,21:00,MIN,-11.6,*,,
0-203-0-11514,TMI,1844,21:00,MIN,-11.6,*,,
0-203-0-11514,TMI,1844,21:00,MIN,-11.6,*,,
0-203-0-11514,TMI,1844,21:00,MIN,-11.6,*,,
0-203-0-11514,TMI,1845,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1845,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1845,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1845,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1845,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1845,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1845,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1845,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1845,21:00,L(0),85.0,,,
0-203-0-11514,TMI,1845,21:00,L(0),85.0,,,
0-203-0-11514,TMI,1845,21:00,L(0),85.0,,,
0-203-0-11514,TMI,1845,21:00,L(0),85.0,,,
0-203-0-11514,TMI,1845,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1845,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1845,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1845,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1845,21:00,MAX,21.5,,,
0-203-0-11514,TMI,1845,21:00,MAX,21.5,,,
0-203-0-11514,TMI,1845,21:00,MAX,21.5,,,
0-203-0-11514,TMI,1845,21:00,MAX,21.5,,,
0-203-0-11514,TMI,1845,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1845,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1845,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1845,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1846,21:00,AVG,6.7,,,
0-203-0-11514,TMI,1846,21:00,AVG,6.7,,,
0-203-0-11514,TMI,1846,21:00,AVG,6.7,,,
0-203-0-11514,TMI,1846,21:00,AVG,6.7,,,
0-203-0-11514,TMI,1846,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1846,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1846,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1846,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1846,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1846,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1846,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1846,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1846,21:00,L(-12),7.0,,,
0-203-0-11514,TMI,1846,21:00,L(-12),7.0,,,
0-203-0-11514,TMI,1846,21:00,L(-12),7.0,,,
0-203-0-11514,TMI,1846,21:00,L(-12),7.0,,,
0-203-0-11514,TMI,1846,21:00,MAX,20.3,,,
0-203-0-11514,TMI,1846,21:00,MAX,20.3,,,
0-203-0-11514,TMI,1846,21:00,MAX,20.3,,,
0-203-0-11514,TMI,1846,21:00,MAX,20.3,,,
0-203-0-11514,TMI,1846,21:00,MIN,-16.2,,,
0-203-0-11514,TMI,1846,21:00,MIN,-16.2,,,
0-203-0-11514,TMI,1846,21:00,MIN,-16.2,,,
0-203-0-11514,TMI,1846,21:00,MIN,-16.2,,,
0-203-0-11514,TMI,1847,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1847,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1847,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1847,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1847,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1847,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1847,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1847,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1847,21:00,L(0),96.0,,,
0-203-0-11514,TMI,1847,21:00,L(0),96.0,,,
0-203-0-11514,TMI,1847,21:00,L(0),96.0,,,
0-203-0-11514,TMI,1847,21:00,L(0),96.0,,,
0-203-0-11514,TMI,1847,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1847,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1847,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1847,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1847,21:00,MAX,18.7,,,
0-203-0-11514,TMI,1847,21:00,MAX,18.7,,,
0-203-0-11514,TMI,1847,21:00,MAX,18.7,,,
0-203-0-11514,TMI,1847,21:00,MAX,18.7,,,
0-203-0-11514,TMI,1847,21:00,MIN,-14.3,,,
0-203-0-11514,TMI,1847,21:00,MIN,-14.3,,,
0-203-0-11514,TMI,1847,21:00,MIN,-14.3,,,
0-203-0-11514,TMI,1847,21:00,MIN,-14.3,,,
0-203-0-11514,TMI,1848,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1848,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1848,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1848,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1848,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1848,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1848,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1848,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1848,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1848,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1848,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1848,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1848,21:00,L(-12),16.0,,,
0-203-0-11514,TMI,1848,21:00,L(-12),16.0,,,
0-203-0-11514,TMI,1848,21:00,L(-12),16.0,,,
0-203-0-11514,TMI,1848,21:00,L(-12),16.0,,,
0-203-0-11514,TMI,1848,21:00,MAX,21.2,,,
0-203-0-11514,TMI,1848,21:00,MAX,21.2,,,
0-203-0-11514,TMI,1848,21:00,MAX,21.2,,,
0-203-0-11514,TMI,1848,21:00,MAX,21.2,,,
0-203-0-11514,TMI,1848,21:00,MIN,-19.1,,,
0-203-0-11514,TMI,1848,21:00,MIN,-19.1,,,
0-203-0-11514,TMI,1848,21:00,MIN,-19.1,,,
0-203-0-11514,TMI,1848,21:00,MIN,-19.1,,,
0-203-0-11514,TMI,1849,21:00,AVG,4.9,,,
0-203-0-11514,TMI,1849,21:00,AVG,4.9,,,
0-203-0-11514,TMI,1849,21:00,AVG,4.9,,,
0-203-0-11514,TMI,1849,21:00,AVG,4.9,,,
0-203-0-11514,TMI,1849,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1849,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1849,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1849,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1849,21:00,L(0),90.0,,,
0-203-0-11514,TMI,1849,21:00,L(0),90.0,,,
0-203-0-11514,TMI,1849,21:00,L(0),90.0,,,
0-203-0-11514,TMI,1849,21:00,L(0),90.0,,,
0-203-0-11514,TMI,1849,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1849,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1849,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1849,21:00,L(-12),13.0,,,
0-203-0-11514,TMI,1849,21:00,MAX,18.9,,,
0-203-0-11514,TMI,1849,21:00,MAX,18.9,,,
0-203-0-11514,TMI,1849,21:00,MAX,18.9,,,
0-203-0-11514,TMI,1849,21:00,MAX,18.9,,,
0-203-0-11514,TMI,1849,21:00,MIN,-26.5,,,
0-203-0-11514,TMI,1849,21:00,MIN,-26.5,,,
0-203-0-11514,TMI,1849,21:00,MIN,-26.5,,,
0-203-0-11514,TMI,1849,21:00,MIN,-26.5,,,
0-203-0-11514,TMI,1850,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1850,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1850,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1850,21:00,AVG,5.2,,,
0-203-0-11514,TMI,1850,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1850,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1850,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1850,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1850,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1850,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1850,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1850,21:00,L(0),91.0,,,
0-203-0-11514,TMI,1850,21:00,L(-12),9.0,,,
0-203-0-11514,TMI,1850,21:00,L(-12),9.0,,,
0-203-0-11514,TMI,1850,21:00,L(-12),9.0,,,
0-203-0-11514,TMI,1850,21:00,L(-12),9.0,,,
0-203-0-11514,TMI,1850,21:00,MAX,18.3,*,,
0-203-0-11514,TMI,1850,21:00,MAX,18.3,*,,
0-203-0-11514,TMI,1850,21:00,MAX,18.3,*,,
0-203-0-11514,TMI,1850,21:00,MAX,18.3,*,,
0-203-0-11514,TMI,1850,21:00,MIN,-26.8,,,
0-203-0-11514,TMI,1850,21:00,MIN,-26.8,,,
0-203-0-11514,TMI,1850,21:00,MIN,-26.8,,,
0-203-0-11514,TMI,1850,21:00,MIN,-26.8,,,
0-203-0-11514,TMI,1851,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1851,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1851,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1851,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1851,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1851,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1851,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1851,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1851,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1851,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1851,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1851,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1851,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1851,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1851,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1851,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1851,21:00,MAX,18.1,*,,
0-203-0-11514,TMI,1851,21:00,MAX,18.1,*,,
0-203-0-11514,TMI,1851,21:00,MAX,18.1,*,,
0-203-0-11514,TMI,1851,21:00,MAX,18.1,*,,
0-203-0-11514,TMI,1851,21:00,MIN,-14.0,,,
0-203-0-11514,TMI,1851,21:00,MIN,-14.0,,,
0-203-0-11514,TMI,1851,21:00,MIN,-14.0,,,
0-203-0-11514,TMI,1851,21:00,MIN,-14.0,,,
0-203-0-11514,TMI,1852,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1852,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1852,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1852,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1852,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1852,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1852,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1852,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1852,21:00,L(0),84.0,,,
0-203-0-11514,TMI,1852,21:00,L(0),84.0,,,
0-203-0-11514,TMI,1852,21:00,L(0),84.0,,,
0-203-0-11514,TMI,1852,21:00,L(0),84.0,,,
0-203-0-11514,TMI,1852,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1852,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1852,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1852,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1852,21:00,MAX,19.0,,,
0-203-0-11514,TMI,1852,21:00,MAX,19.0,,,
0-203-0-11514,TMI,1852,21:00,MAX,19.0,,,
0-203-0-11514,TMI,1852,21:00,MAX,19.0,,,
0-203-0-11514,TMI,1852,21:00,MIN,-10.0,,,
0-203-0-11514,TMI,1852,21:00,MIN,-10.0,,,
0-203-0-11514,TMI,1852,21:00,MIN,-10.0,,,
0-203-0-11514,TMI,1852,21:00,MIN,-10.0,,,
0-203-0-11514,TMI,1853,21:00,AVG,4.7,,,
0-203-0-11514,TMI,1853,21:00,AVG,4.7,,,
0-203-0-11514,TMI,1853,21:00,AVG,4.7,,,
0-203-0-11514,TMI,1853,21:00,AVG,4.7,,,
0-203-0-11514,TMI,1853,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1853,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1853,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1853,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1853,21:00,L(0),115.0,,,
0-203-0-11514,TMI,1853,21:00,L(0),115.0,,,
0-203-0-11514,TMI,1853,21:00,L(0),115.0,,,
0-203-0-11514,TMI,1853,21:00,L(0),115.0,,,
0-203-0-11514,TMI,1853,21:00,L(-12),6.0,,,
0-203-0-11514,TMI,1853,21:00,L(-12),6.0,,,
0-203-0-11514,TMI,1853,21:00,L(-12),6.0,,,
0-203-0-11514,TMI,1853,21:00,L(-12),6.0,,,
0-203-0-11514,TMI,1853,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1853,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1853,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1853,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1853,21:00,MIN,-24.8,,,
0-203-0-11514,TMI,1853,21:00,MIN,-24.8,,,
0-203-0-11514,TMI,1853,21:00,MIN,-24.8,,,
0-203-0-11514,TMI,1853,21:00,MIN,-24.8,,,
0-203-0-11514,TMI,1854,21:00,AVG,5.4,,,
0-203-0-11514,TMI,1854,21:00,AVG,5.4,,,
0-203-0-11514,TMI,1854,21:00,AVG,5.4,,,
0-203-0-11514,TMI,1854,21:00,AVG,5.4,,,
0-203-0-11514,TMI,1854,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1854,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1854,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1854,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1854,21:00,L(0),95.0,,,
0-203-0-11514,TMI,1854,21:00,L(0),95.0,,,
0-203-0-11514,TMI,1854,21:00,L(0),95.0,,,
0-203-0-11514,TMI,1854,21:00,L(0),95.0,,,
0-203-0-11514,TMI,1854,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1854,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1854,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1854,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1854,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1854,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1854,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1854,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1854,21:00,MIN,-10.5,,,
0-203-0-11514,TMI,1854,21:00,MIN,-10.5,,,
0-203-0-11514,TMI,1854,21:00,MIN,-10.5,,,
0-203-0-11514,TMI,1854,21:00,MIN,-10.5,,,
0-203-0-11514,TMI,1855,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1855,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1855,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1855,21:00,AVG,4.0,,,
0-203-0-11514,TMI,1855,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1855,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1855,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1855,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1855,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1855,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1855,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1855,21:00,L(0),104.0,,,
0-203-0-11514,TMI,1855,21:00,L(-12),26.0,,,
0-203-0-11514,TMI,1855,21:00,L(-12),26.0,,,
0-203-0-11514,TMI,1855,21:00,L(-12),26.0,,,
0-203-0-11514,TMI,1855,21:00,L(-12),26.0,,,
0-203-0-11514,TMI,1855,21:00,MAX,18.9,*,,
0-203-0-11514,TMI,1855,21:00,MAX,18.9,*,,
0-203-0-11514,TMI,1855,21:00,MAX,18.9,*,,
0-203-0-11514,TMI,1855,21:00,MAX,18.9,*,,
0-203-0-11514,TMI,1855,21:00,MIN,-22.7,,,
0-203-0-11514,TMI,1855,21:00,MIN,-22.7,,,
0-203-0-11514,TMI,1855,21:00,MIN,-22.7,,,
0-203-0-11514,TMI,1855,21:00,MIN,-22.7,,,
0-203-0-11514,TMI,1856,21:00,AVG,5.1,,,
0-203-0-11514,TMI,1856,21:00,AVG,5.1,,,
0-203-0-11514,TMI,1856,21:00,AVG,5.1,,,
0-203-0-11514,TMI,1856,21:00,AVG,5.1,,,
0-203-0-11514,TMI,1856,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1856,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1856,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1856,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1856,21:00,L(0),103.0,,,
0-203-0-11514,TMI,1856,21:00,L(0),103.0,,,
0-203-0-11514,TMI,1856,21:00,L(0),103.0,,,
0-203-0-11514,TMI,1856,21:00,L(0),103.0,,,
0-203-0-11514,TMI,1856,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1856,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1856,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1856,21:00,L(-12),8.0,,,
0-203-0-11514,TMI,1856,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1856,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1856,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1856,21:00,MAX,19.1,,,
0-203-0-11514,TMI,1856,21:00,MIN,-16.0,,,
0-203-0-11514,TMI,1856,21:00,MIN,-16.0,,,
0-203-0-11514,TMI,1856,21:00,MIN,-16.0,,,
0-203-0-11514,TMI,1856,21:00,MIN,-16.0,,,
0-203-0-11514,TMI,1857,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1857,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1857,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1857,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1857,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1857,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1857,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1857,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1857,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1857,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1857,21:00,L(0),97.0,,,
0-203-0-11514,TMI,1857,21:00,L(0),97.0,,,
